Local_Auth_Code,x,y,geo_area,EU_zone_agglom,Total_PM25,Motorway_in,Motorway_out,Trunk_A_Rd_in,Trunk_A_Rd_out,Primary_A_Rd_in,Primary_A_Rd_out,Minor_Rd.Cold_Start_in,Minor_Rd.Cold_Start_out,Brake.Tyre_in,Brake.Tyre_out,Road_Abrasion_in,Road_Abrasion_out,Industry_in,Industry_out,Domestic_in,Domestic_out,Rail_in,Rail_out,Other_in,Other_out,PM_secondary,Residual.Salt,Point_Sources,Sex,AgeGroup,Pathogen,RatePer100000
S12000036,314500,678500,1,37,4.38821,0,0.01083,0,0.003958,0,0.008181,0.005128,0.015651,0.021504,0.117325,0.006872,0.054242,0.002891,0.309459,0.004832,0.253051,0,0.007033,0.002799,0.103373,2.538083,0.846813,0.076184,Male,<1 years,Seasonal coronavirus (Non-SARS-CoV-2),7.044485929
S12000036,315500,678500,1,37,4.244313,0,0.009352,0,0.002805,0,0.008483,3.36E-04,0.014239,0.001328,0.106712,6.04E-04,0.04875,0.002784,0.294456,0.001518,0.232614,0,0.005633,0.001938,0.09905,2.537421,0.800597,0.075691,Female,1-4 years,Adenovirus,11.70928546
S12000036,316500,678500,1,37,4.061284,0,0.008252,0,0.002282,0,0.007989,5.79E-04,0.012823,0.002284,0.094889,0.001038,0.043133,0.001894,0.277442,3.10E-05,0.218952,0,0.00483,0.001707,0.097729,2.537421,0.673095,0.074912,Female,1-4 years,Human metapneumovirus,2.702142799
S12000036,317500,678500,1,37,4.01253,0,0.007406,0,0.0021,0,0.007504,0,0.012828,0,0.090283,0,0.040234,4.50E-05,0.269295,0,0.215178,0,0.004421,2.10E-05,0.096883,2.537421,0.653931,0.074981,Female,1-4 years,Influenza - Type A (any subtype),1.801428533
S12000036,326500,678500,1,25,3.994427,0,0.002904,0,0.001943,0,0.007962,0,0.016169,0,0.084703,0,0.03211,0,0.283737,0,0.208189,0,0.003464,0.025531,0.108857,2.52673,0.607889,0.08424,Female,1-4 years,Influenza - Type A (not subtyped),0
S12000036,311500,677500,1,37,4.848488,0.009716,0.01229,0.019396,0.003836,0.006492,0.007023,0.003182,0.014075,0.132169,0.111263,0.066287,0.053311,0.014163,0.293991,0.023394,0.246139,0,0.003821,0.003264,0.087686,2.538083,1.127598,0.071308,Female,1-4 years,Influenza - Type A or B,1.801428533
S12000036,312500,677500,1,37,4.885164,0,0.014856,0.020328,0.005605,0.004405,0.008192,0.013293,0.014503,0.137097,0.129717,0.056567,0.063487,0.037766,0.325715,0.067652,0.254467,0,0.004405,0.005474,0.087486,2.538083,1.024882,0.071184,Female,1-4 years,Influenza - Type A(H1N1)pdm09,0
S12000036,313500,677500,1,37,4.8709,0.003174,0.014041,0.009497,0.00565,0.009184,0.008271,0.011379,0.015758,0.109335,0.132988,0.04937,0.063337,0.065222,0.316165,0.144417,0.239235,0.002164,0.004986,0.010542,0.087906,2.538083,0.957373,0.072824,Female,1-4 years,Influenza - Type A(H3),1.801428533
S12000036,314500,677500,1,37,4.531195,0,0.013039,0,0.004376,0.010365,0.0089,0.004156,0.015956,0.051914,0.127612,0.022753,0.060341,0.012867,0.323993,0.027421,0.251596,0.004776,0.005904,0.002148,0.094676,2.538083,0.87609,0.074228,Female,1-4 years,Influenza - Type B,0
S12000036,315500,677500,1,37,4.455896,0,0.010571,0,0.002569,0.009276,0.00884,8.21E-04,0.01471,0.03612,0.110936,0.017351,0.051231,0.003554,0.304825,0.003489,0.232963,0,0.00666,0.001392,0.096865,2.537421,0.932297,0.074004,Female,1-4 years,Mycoplasma pneumoniae,0
S12000036,316500,677500,1,37,4.243473,0,0.009108,0,0.002148,0.001858,0.010143,8.80E-04,0.013987,0.009551,0.107615,0.004528,0.04897,0.00252,0.290947,0.001644,0.225575,0,0.005316,0.001938,0.097208,2.537421,0.798774,0.073341,Female,1-4 years,Parainfluenza virus,8.106428398
S12000036,317500,677500,1,37,4.189879,0,0.008002,0,0.002087,0,0.010168,0.001652,0.014401,0.006661,0.105629,0.002504,0.046761,0.00446,0.286939,0.015679,0.224664,0,0.004749,0.00134,0.09913,2.537421,0.744207,0.073425,Female,1-4 years,Respiratory syncytial virus,1.801428533
S12000036,318500,677500,1,37,4.133565,0,0.007121,0,0.002095,0,0.009399,0.001039,0.015783,0.004098,0.105178,0.001326,0.044873,0.001872,0.295182,0.001955,0.23983,0,0.004466,6.63E-04,0.099677,2.537421,0.689118,0.07247,Female,1-4 years,Rhinovirus,10.8085712
S12000036,319500,677500,1,25,4.074419,0,0.006398,0,0.00216,0,0.008969,0,0.01696,0,0.105842,0,0.043625,0.00145,0.305191,7.77E-04,0.247539,0,0.004317,5.20E-05,0.101568,2.537421,0.620138,0.072013,Female,1-4 years,Seasonal coronavirus (Non-SARS-CoV-2),7.205714131
S12000036,320500,677500,1,25,3.993524,0,0.005398,0,0.00173,0,0.00785,1.19E-04,0.015683,4.97E-04,0.093579,1.61E-04,0.037948,0.001347,0.293759,7.91E-04,0.229863,0,0.003685,2.20E-04,0.099595,2.525383,0.60427,0.071646,Male,1-4 years,Adenovirus,14.53165336
S12000036,321500,677500,1,25,4.046384,0,0.004926,0,0.001777,0,0.008035,2.35E-04,0.017394,9.83E-04,0.098201,3.18E-04,0.038783,0.003288,0.309693,0.00179,0.239445,0,0.003672,3.53E-04,0.125889,2.525383,0.596092,0.070127,Male,1-4 years,Human metapneumovirus,4.274015694
S12000036,322500,677500,1,25,4.176982,0,0.004472,0,0.001858,0,0.008711,0.002919,0.019466,0.009901,0.104784,0.003203,0.04038,0.015611,0.325624,0.009905,0.258122,0,0.003677,0.02089,0.148806,2.525383,0.601236,0.072034,Male,1-4 years,Influenza - Type A (any subtype),2.564409417
S12000036,323500,677500,1,37,4.498754,0,0.004433,0,0.002089,0.003027,0.009352,0.006679,0.020976,0.026082,0.111635,0.008452,0.042607,0.018558,0.358801,0.026211,0.28263,0,0.004098,0.159614,0.129786,2.525383,0.679175,0.079167,Male,1-4 years,Influenza - Type A (not subtyped),0.854803139
S12000036,324500,677500,1,25,4.265053,0,0.003664,0,0.002014,0.005404,0.01029,1.48E-04,0.023267,0.017528,0.116274,0.005693,0.043231,0.002732,0.365972,0.004033,0.288863,0,0.003811,3.15E-04,0.157977,2.525383,0.601957,0.086496,Male,1-4 years,Influenza - Type A or B,2.564409417
S12000036,325500,677500,1,25,4.341101,0,0.003284,0,0.002085,0.004753,0.011199,0.005396,0.022729,0.027962,0.115333,0.009066,0.042544,0.004652,0.359706,0.038748,0.279946,0,0.003898,0.001195,0.135948,2.52673,0.657164,0.088763,Male,1-4 years,Influenza - Type A(H1N1)pdm09,0
S12000036,326500,677500,1,25,4.584187,0,0.002901,0,0.003272,0,0.015505,0.002731,0.031593,0.008571,0.14957,0.002773,0.053959,0.001995,0.413607,7.90E-04,0.350539,0,0.005792,0.076348,0.15023,2.52673,0.692384,0.094895,Male,1-4 years,Influenza - Type A(H3),1.709606278
S12000036,327500,677500,1,25,4.466882,0,0.002427,0,0.002974,0,0.014351,0.002412,0.029521,0.009402,0.136571,0.003044,0.049118,0.005436,0.35295,3.82E-04,0.313892,0,0.005363,0.033435,0.148529,2.52673,0.734625,0.095721,Male,1-4 years,Influenza - Type B,0
S12000036,310500,676500,1,37,4.396836,0,0.015392,0,0.002422,0,0.006352,5.42E-04,0.012971,0.002104,0.107289,9.57E-04,0.053985,0.002439,0.308314,0.001756,0.25588,0,0.003636,0.001609,0.08122,2.538083,0.91942,0.082464,Male,1-4 years,Mycoplasma pneumoniae,0
S12000036,311500,676500,1,37,4.263685,0,0.015443,0,0.002718,0,0.006719,8.53E-04,0.013445,0.003088,0.111362,0.001404,0.055599,0.004268,0.322026,0.002987,0.248784,0,0.003863,0.00273,0.081604,2.538083,0.781256,0.067451,Male,1-4 years,Parainfluenza virus,5.983621972
S12000036,312500,676500,1,37,4.352094,0,0.018715,0,0.002906,0,0.007102,9.79E-04,0.014575,0.003883,0.125586,0.001764,0.063727,0.001943,0.332458,5.23E-04,0.256111,0,0.004292,0.002231,0.083591,2.538083,0.825394,0.068232,Male,1-4 years,Respiratory syncytial virus,0.854803139
S12000036,313500,676500,1,37,4.579709,0.020701,0.014968,0,0.002647,0.001244,0.007331,0.001033,0.015312,0.05996,0.118633,0.041421,0.057503,0.007138,0.337064,0.003602,0.251375,2.82E-04,0.005363,9.78E-04,0.088593,2.538083,0.935455,0.07102,Male,1-4 years,Rhinovirus,15.3864565
S12000036,314500,676500,1,37,4.436108,0,0.016337,0,0.002271,0,0.00813,0.005773,0.014422,0.023127,0.119583,0.007586,0.059255,0.003879,0.334163,0.002804,0.243903,0.007178,0.004684,6.97E-04,0.098809,2.538083,0.87249,0.072937,Male,1-4 years,Seasonal coronavirus (Non-SARS-CoV-2),3.419212555
S12000036,315500,676500,1,37,4.343244,0,0.011723,0,0.002038,0,0.009291,5.94E-04,0.01526,0.00232,0.114661,0.001054,0.053185,0.002611,0.318763,0.001112,0.235772,0,0.007449,0.001058,0.106305,2.537421,0.849919,0.072707,Female,5-14 years,Adenovirus,0.716311854
S12000036,316500,676500,1,37,4.488158,0,0.00975,0,0.00201,0.010233,0.009241,6.51E-04,0.01548,0.038576,0.109505,0.018264,0.049105,0.003764,0.311358,0.004618,0.236334,0,0.006001,0.00108,0.10821,2.537421,0.94442,0.072138,Female,5-14 years,Human metapneumovirus,0
S12000036,317500,676500,1,37,4.42491,0,0.008461,0,0.002122,0.010015,0.011736,0.001229,0.017248,0.039078,0.121458,0.017923,0.052254,0.002967,0.320188,0.004661,0.254548,0,0.005245,0.001747,0.109741,2.537421,0.834881,0.071987,Female,5-14 years,Influenza - Type A (any subtype),0
S12000036,318500,676500,1,37,4.52344,0,0.008044,0,0.002396,0,0.013163,0.007017,0.019822,0.021905,0.134263,0.007088,0.055815,0.037825,0.355162,0.072104,0.288434,0,0.005344,0.005546,0.125177,2.537421,0.755977,0.070938,Female,5-14 years,Influenza - Type A (not subtyped),0
S12000036,319500,676500,1,25,4.424607,0,0.007328,0,0.002557,0,0.012505,0.003706,0.022648,0.011872,0.140025,0.003842,0.055876,0.02221,0.38166,0.035106,0.318188,0,0.005216,0.004895,0.13267,2.537421,0.656465,0.070416,Female,5-14 years,Influenza - Type A or B,0.358155927
S12000036,320500,676500,1,25,4.432508,0,0.006171,0,0.002988,0,0.013621,0.003684,0.025306,0.013304,0.151951,0.004305,0.058267,0.018507,0.398925,0.026338,0.340039,0,0.005266,0.003313,0.135947,2.525383,0.628853,0.070341,Female,5-14 years,Influenza - Type A(H1N1)pdm09,0
S12000036,321500,676500,1,25,4.845345,0,0.005434,0,0.003127,0,0.013385,0.012759,0.027821,0.038275,0.156558,0.012385,0.058834,0.093851,0.417571,0.099431,0.361325,0,0.005399,0.216116,0.120127,2.525383,0.606845,0.070717,Female,5-14 years,Influenza - Type A(H3),0
S12000036,322500,676500,1,25,4.866494,0,0.004749,0,0.003243,0,0.013725,0.015802,0.030932,0.048213,0.162492,0.015602,0.060009,0.091301,0.448742,0.166146,0.381623,0,0.005625,0.019214,0.18105,2.525383,0.618448,0.074197,Female,5-14 years,Influenza - Type B,0.358155927
S12000036,323500,676500,1,25,4.997966,0,0.004155,0,0.003315,3.05E-04,0.014824,0.017243,0.032684,0.052666,0.164733,0.017042,0.06014,0.124836,0.467434,0.164074,0.389347,0,0.005931,0.02331,0.215348,2.525383,0.62471,0.090488,Female,5-14 years,Mycoplasma pneumoniae,0.716311854
S12000036,324500,676500,1,25,5.008749,0,0.003647,0,0.003384,0.008123,0.014642,0.014776,0.034946,0.072542,0.164896,0.02352,0.059661,0.106008,0.472824,0.181993,0.390135,0,0.006275,0.019335,0.200982,2.525383,0.611074,0.094605,Female,5-14 years,Parainfluenza virus,0
S12000036,325500,676500,1,25,5.010247,0,0.003195,0,0.003445,0.009905,0.015666,0.01539,0.037764,0.075171,0.169182,0.024418,0.060621,0.095282,0.472954,0.176835,0.400853,0,0.006611,0.025882,0.171836,2.52673,0.621145,0.097361,Female,5-14 years,Respiratory syncytial virus,0
S12000036,326500,676500,1,25,5.16206,0,0.002784,0,0.003518,0.02049,0.015991,0.029267,0.037315,0.116184,0.165328,0.038301,0.059038,0.096442,0.461356,0.177447,0.402447,0,0.006922,0.074773,0.16495,2.52673,0.666664,0.096115,Female,5-14 years,Rhinovirus,1.432623707
S12000036,327500,676500,1,25,4.97828,0,0.002424,0,0.003596,0.011543,0.016099,0.018938,0.035671,0.076719,0.158582,0.025227,0.056624,0.036458,0.422866,0.083357,0.395517,0,0.007276,0.057678,0.156104,2.52673,0.784612,0.102259,Female,5-14 years,Seasonal coronavirus (Non-SARS-CoV-2),2.148935561
S12000036,328500,676500,1,25,4.460316,0,0.001716,0,0.003256,0.001892,0.014733,0.00252,0.031056,0.017259,0.143411,0.005638,0.050798,0.001417,0.370082,9.33E-04,0.348012,0,0.006915,8.00E-06,0.13268,2.52673,0.656484,0.144776,Male,5-14 years,Adenovirus,1.02835518
S12000036,310500,675500,1,37,4.493743,0.006461,0.017614,0,0.001383,0,0.006277,8.47E-04,0.014194,0.018644,0.112064,0.013038,0.056839,0.005069,0.332099,0.00119,0.286313,3.43E-04,0.003753,0.00154,0.085088,2.538083,0.915444,0.077458,Male,5-14 years,Human metapneumovirus,0
S12000036,311500,675500,1,37,4.57638,0.007269,0.023976,0,0.001378,0,0.006597,7.31E-04,0.014882,0.020934,0.131239,0.014387,0.069636,0.004694,0.3489,0.018285,0.263632,3.31E-04,0.003908,0.001601,0.086072,2.538083,0.955209,0.064635,Male,5-14 years,Influenza - Type A (any subtype),1.37114024
S12000036,312500,675500,1,37,4.746368,0.018219,0.021234,0,0.001508,0,0.006822,0.004778,0.016261,0.065172,0.130024,0.039906,0.066464,0.004363,0.374598,0.036028,0.272566,3.52E-04,0.004226,0.001474,0.09198,2.538083,0.985474,0.066834,Male,5-14 years,Influenza - Type A (not subtyped),0.68557012
S12000036,313500,675500,1,37,4.630041,0.009464,0.018831,0,0.001692,0,0.007293,2.34E-04,0.016832,0.024425,0.128731,0.017654,0.063844,0.003541,0.383053,9.19E-04,0.267173,2.13E-04,0.004793,0.001042,0.10198,2.538083,0.969074,0.071171,Male,5-14 years,Influenza - Type A or B,2.05671036
S12000036,314500,675500,1,37,4.541199,0,0.01639,0,0.002208,0,0.007641,5.68E-04,0.014875,0.002151,0.119088,9.78E-04,0.05883,0.005723,0.360973,0.004674,0.261072,0.00224,0.005835,0.001252,0.130333,2.538083,0.935276,0.073011,Male,5-14 years,Influenza - Type A(H1N1)pdm09,0
S12000036,315500,675500,1,37,4.480771,0,0.012205,0,0.002172,0,0.008556,3.33E-04,0.015221,0.001318,0.112706,5.99E-04,0.052707,0.005691,0.340178,0.001955,0.257109,0.005664,0.006527,0.001301,0.140912,2.537421,0.905544,0.072653,Male,5-14 years,Influenza - Type A(H3),0.68557012
S12000036,316500,675500,1,37,4.501352,0,0.009859,0,0.002431,0,0.01092,0.003302,0.01653,0.011706,0.120161,0.003794,0.053129,0.006268,0.351436,0.012056,0.263581,0,0.008018,0.001779,0.13156,2.537421,0.885718,0.071684,Male,5-14 years,Influenza - Type B,0.68557012
S12000036,317500,675500,1,37,4.597936,0,0.008469,0,0.002955,0.016857,0.010877,0.003489,0.019595,0.075842,0.128263,0.030108,0.053673,0.017787,0.369077,0.027485,0.288409,0,0.006658,0.003371,0.122327,2.537421,0.804147,0.071126,Male,5-14 years,Mycoplasma pneumoniae,0.68557012
S12000036,318500,675500,1,25,4.696419,0,0.007325,0,0.003326,0.006025,0.016405,0.011592,0.023217,0.061761,0.160535,0.020158,0.063478,0.069389,0.39978,0.119126,0.333461,0,0.006188,0.008273,0.1232,2.537421,0.655406,0.070353,Male,5-14 years,Parainfluenza virus,0.68557012
S12000036,319500,675500,1,25,4.690977,0,0.006348,0,0.003495,0.006973,0.016167,0.004976,0.0289,0.044973,0.176731,0.014748,0.066753,0.04032,0.440675,0.059965,0.398033,0,0.00605,0.006291,0.131431,2.537421,0.630758,0.069968,Male,5-14 years,Respiratory syncytial virus,0
S12000036,320500,675500,1,25,4.870153,0,0.00616,0,0.003344,0.016912,0.013524,0.01627,0.027825,0.127423,0.159388,0.04151,0.060636,0.077693,0.438391,0.11744,0.38364,0,0.005818,0.015193,0.130182,2.525383,0.633736,0.069685,Male,5-14 years,Rhinovirus,2.39949542
S12000036,321500,675500,1,25,4.963802,0,0.005313,0,0.003484,0.004446,0.016385,0.018576,0.030635,0.081812,0.175779,0.026395,0.065038,0.102381,0.46052,0.189312,0.394846,0,0.00606,0.018232,0.143482,2.525383,0.624478,0.071244,Male,5-14 years,Seasonal coronavirus (Non-SARS-CoV-2),2.05671036
S12000036,322500,675500,1,25,5.061847,0,0.004594,0,0.003582,0.008503,0.016282,0.018956,0.033631,0.097057,0.177361,0.031511,0.064795,0.110924,0.485398,0.161815,0.419056,0,0.006481,0.019785,0.17279,2.525383,0.622188,0.081756,Female,15-44 years,Adenovirus,0.783381348
S12000036,323500,675500,1,25,5.308936,0,0.004006,0,0.003649,0.009139,0.016416,0.013954,0.03815,0.063391,0.183329,0.020826,0.066109,0.101207,0.492675,0.064333,0.438567,0,0.007111,0.407759,0.125875,2.525383,0.648127,0.07893,Female,15-44 years,Human metapneumovirus,0.293768006
S12000036,324500,675500,1,25,4.968427,0,0.003501,0,0.003708,0.004197,0.01665,0.014311,0.042405,0.065241,0.182268,0.021074,0.065306,0.04523,0.526134,0.064301,0.44606,0,0.00785,0.007179,0.216075,2.525383,0.613603,0.097952,Female,15-44 years,Influenza - Type A (any subtype),1.175072022
S12000036,325500,675500,1,25,5.174511,0,0.003051,0,0.003758,0,0.017959,0.023997,0.046054,0.067702,0.185034,0.021607,0.065853,0.139383,0.496305,0.16172,0.445608,0,0.008428,0.038579,0.178459,2.52673,0.653716,0.090566,Female,15-44 years,Influenza - Type A (not subtyped),0.391690674
S12000036,326500,675500,1,25,5.291513,0,0.002646,0,0.003824,0.014925,0.016965,0.02362,0.044627,0.098075,0.176988,0.032218,0.062887,0.107616,0.500157,0.210147,0.444694,0,0.00944,0.078959,0.168988,2.52673,0.663712,0.104299,Female,15-44 years,Influenza - Type A or B,2.056376039
S12000036,327500,675500,1,25,5.046477,0,0.002294,0,0.003889,3.98E-04,0.0183,0.017213,0.038801,0.045701,0.171241,0.014804,0.060878,0.106856,0.44111,0.240017,0.417018,0,0.0105,0.029926,0.15953,2.52673,0.623534,0.117738,Female,15-44 years,Influenza - Type A(H1N1)pdm09,0
S12000036,328500,675500,1,25,4.881472,0,0.001703,0,0.003927,0.007376,0.014982,0.009871,0.032838,0.060639,0.151261,0.019831,0.053778,0.06631,0.410662,0.094945,0.393721,0,0.010782,0.009671,0.134432,2.52673,0.655101,0.222916,Female,15-44 years,Influenza - Type A(H3),0.783381348
S12000036,329500,675500,1,25,4.467922,0,8.55E-04,0,0.003588,0.00812,0.01486,0.002504,0.02839,0.040293,0.142485,0.013268,0.049869,0.009005,0.362757,0.013366,0.347608,0,0.009737,7.64E-04,0.116442,2.52673,0.644554,0.132728,Female,15-44 years,Influenza - Type B,0.881304017
S12000036,311500,674500,1,37,5.064038,0.069574,0.017205,0,0.001452,0,0.006871,0.006984,0.014649,0.195252,0.114785,0.134232,0.057421,0.018352,0.393705,0.038864,0.285519,0,0.003914,0.004174,0.095337,2.535266,1.009257,0.061226,Female,15-44 years,Mycoplasma pneumoniae,0.391690674
S12000036,312500,674500,1,37,4.861231,0,0.031065,0,0.001642,0,0.007164,0.021587,0.01415,0.074612,0.148378,0.023772,0.082769,0.062594,0.43342,0.202516,0.263751,0,0.00417,0.010826,0.113146,2.535266,0.76285,0.067553,Female,15-44 years,Parainfluenza virus,0.195845337
S12000036,313500,674500,1,37,4.599934,0,0.021112,0,0.00185,0,0.007668,0.001084,0.017194,0.004261,0.136601,0.001617,0.069102,0.006348,0.443029,0.013282,0.293907,0,0.004564,0.001796,0.1428,2.535266,0.824276,0.074177,Female,15-44 years,Respiratory syncytial virus,0
S12000036,314500,674500,1,37,4.614916,0,0.016301,0,0.002053,0,0.008252,0.001092,0.015584,0.00428,0.120821,0.001946,0.059487,0.007511,0.394866,0.002806,0.27403,0,0.005576,0.103657,0.145755,2.535266,0.841722,0.073911,Female,15-44 years,Rhinovirus,1.077149354
S12000036,315500,674500,1,37,4.555543,0,0.013212,0,0.002246,0,0.008982,0.001819,0.015603,0.004194,0.117409,0.001907,0.055351,0.007196,0.36797,0.024688,0.264026,0.005078,0.005775,0.106467,0.155446,2.533822,0.789995,0.074358,Female,15-44 years,Seasonal coronavirus (Non-SARS-CoV-2),1.077149354
S12000036,316500,674500,1,37,4.53474,0,0.011031,0,0.002473,0,0.010056,6.56E-04,0.016983,0.002401,0.121208,0.001092,0.05431,0.006263,0.361606,0.01657,0.272918,0.002822,0.007831,0.001272,0.162683,2.533822,0.877796,0.070947,Male,15-44 years,Adenovirus,0.201525345
S12000036,317500,674500,1,37,4.578259,0,0.009379,0,0.003208,0,0.013161,0.00228,0.020785,0.007963,0.142933,0.002635,0.059709,0.009012,0.395479,0.015162,0.307881,0,0.007646,0.00296,0.130743,2.533822,0.843793,0.069709,Male,15-44 years,Human metapneumovirus,0.302288018
S12000036,318500,674500,1,25,5.063613,0,0.007843,0,0.004003,0.021289,0.013699,0.014196,0.025781,0.13626,0.159871,0.0448,0.063198,0.09402,0.441974,0.188532,0.362475,0,0.007081,0.015423,0.128218,2.533822,0.732244,0.068885,Male,15-44 years,Influenza - Type A (any subtype),0.906864054
S12000036,319500,674500,1,25,5.12991,0,0.006611,0,0.004113,0.010867,0.015926,0.018075,0.030428,0.107187,0.181707,0.03489,0.068601,0.120236,0.478838,0.23586,0.41533,0,0.006916,0.020121,0.128808,2.533822,0.642455,0.069116,Male,15-44 years,Influenza - Type A (not subtyped),0.503813363
S12000036,320500,674500,1,25,4.726567,0,0.006046,0,0.003923,0,0.015443,0.008281,0.030996,0.024858,0.178426,0.008043,0.066747,0.051418,0.480982,0.088621,0.421187,0,0.006731,0.007229,0.124646,2.521357,0.613036,0.068599,Male,15-44 years,Influenza - Type A or B,1.410677417
S12000036,321500,674500,1,25,4.869555,0,0.005142,0,0.003968,0.013813,0.014531,0.010474,0.031344,0.084466,0.169631,0.027812,0.062858,0.076099,0.462296,0.130675,0.408235,0,0.007196,0.013254,0.129057,2.521357,0.628561,0.068784,Male,15-44 years,Influenza - Type A(H1N1)pdm09,0
S12000036,322500,674500,1,25,5.058174,0,0.00443,0,0.004024,0.013611,0.016678,0.016229,0.034489,0.09883,0.178176,0.032456,0.064971,0.091213,0.501548,0.159623,0.424361,0,0.0081,0.016755,0.146391,2.521357,0.640553,0.084379,Male,15-44 years,Influenza - Type A(H3),0.403050691
S12000036,323500,674500,1,25,5.185285,0,0.003839,0,0.004073,0.006435,0.018149,0.029815,0.038888,0.08484,0.185528,0.027612,0.066853,0.097274,0.531961,0.176045,0.436049,0,0.0102,0.015744,0.164473,2.521357,0.667984,0.098166,Male,15-44 years,Influenza - Type B,0.503813363
S12000036,324500,674500,1,25,5.254225,0,0.003326,0,0.004109,0.002685,0.020459,0.032101,0.048601,0.082822,0.19286,0.026724,0.068978,0.113534,0.522404,0.198169,0.450412,0,0.012105,0.042057,0.170214,2.521357,0.650516,0.090792,Male,15-44 years,Mycoplasma pneumoniae,0.201525345
S12000036,325500,674500,1,25,5.316837,0,0.002876,0,0.004148,0.005305,0.020323,0.053384,0.048547,0.092958,0.187746,0.030062,0.067012,0.106473,0.520759,0.175571,0.459513,0,0.012819,0.101735,0.163662,2.522693,0.643401,0.097852,Male,15-44 years,Parainfluenza virus,0.100762673
S12000036,326500,674500,1,25,5.239064,0,0.002485,0,0.0042,0.016562,0.017125,0.027504,0.046468,0.097222,0.173853,0.03206,0.062037,0.104893,0.507896,0.152469,0.453143,0.006197,0.01135,0.049422,0.187184,2.522693,0.663884,0.100417,Male,15-44 years,Respiratory syncytial virus,0.100762673
S12000036,327500,674500,1,25,4.984534,0,0.002152,0,0.004246,0.007086,0.016787,0.016968,0.037268,0.064469,0.162077,0.021476,0.057916,0.098298,0.440242,0.15215,0.423701,0.010128,0.010221,0.030307,0.158541,2.522693,0.637703,0.110106,Male,15-44 years,Rhinovirus,0.806101381
S12000036,328500,674500,1,25,4.904956,0,0.001605,0,0.004276,0.00778,0.015289,0.016634,0.031231,0.068961,0.152016,0.022708,0.054179,0.119577,0.397139,0.167398,0.395863,0.010233,0.009679,0.027537,0.127985,2.522693,0.637234,0.114938,Male,15-44 years,Seasonal coronavirus (Non-SARS-CoV-2),0.604576036
S12000036,329500,674500,1,25,4.879144,0,8.41E-04,0,0.004326,0.016437,0.013537,0.013603,0.028547,0.105037,0.1413,0.034386,0.049964,0.088315,0.385586,0.14732,0.379211,0.006748,0.009829,0.061013,0.114498,2.522693,0.66037,0.095584,Female,45-64 years,Adenovirus,0.129513379
S12000036,330500,674500,1,25,4.464518,0,4.49E-04,0,0.004017,2.60E-05,0.015671,0.009831,0.026459,0.026318,0.14678,0.00839,0.051212,0.021838,0.349747,0.067706,0.350994,0,0.010908,0.01853,0.107033,2.52563,0.639128,0.083852,Female,45-64 years,Human metapneumovirus,0.518053518
S12000036,310500,673500,1,37,4.547639,0,0.018349,0,0.001275,0,0.008556,4.09E-04,0.015063,0.001612,0.123029,7.33E-04,0.061142,0.003712,0.406712,8.20E-05,0.302248,2.35E-04,0.003857,0.001282,0.112765,2.535266,0.883992,0.067319,Female,45-64 years,Influenza - Type A (any subtype),2.978807726
S12000036,311500,673500,1,37,4.641889,0.003533,0.022925,0,0.001414,0,0.008789,0.00104,0.014368,0.012332,0.133522,0.008112,0.069807,0.005046,0.471032,0.017365,0.286281,0,0.004093,0.001515,0.109158,2.535266,0.878391,0.057899,Female,45-64 years,Influenza - Type A (not subtyped),0.906593656
S12000036,312500,673500,1,37,5.064009,0.021068,0.026687,0,0.001587,0,0.009641,0.002835,0.015064,0.058966,0.147443,0.041083,0.078995,0.040712,0.563926,0.020757,0.303071,0,0.004324,0.075995,0.113959,2.535266,0.926435,0.076197,Female,45-64 years,Influenza - Type A or B,4.014914761
S12000036,313500,673500,1,37,4.728725,0,0.026543,0,0.001805,0,0.010375,9.38E-04,0.015834,0.003733,0.152009,0.001697,0.081039,0.038614,0.4889,0.001672,0.320738,0,0.004648,0.10287,0.128815,2.535266,0.734225,0.079005,Female,45-64 years,Influenza - Type A(H1N1)pdm09,0
S12000036,314500,673500,1,37,4.664706,0,0.019265,0,0.002069,0,0.010927,0.005595,0.015198,0.008339,0.136948,0.003791,0.069102,0.032759,0.428868,0.005353,0.296316,0,0.005065,0.104467,0.142582,2.535266,0.763898,0.078897,Female,45-64 years,Influenza - Type A(H3),2.07221407
S12000036,315500,673500,1,37,4.603663,0,0.015619,0,0.002454,0,0.011397,0.001864,0.016348,0.004713,0.133677,0.002143,0.064319,0.016367,0.400545,0.016365,0.275779,0,0.006315,0.103274,0.144021,2.533822,0.778215,0.076424,Female,45-64 years,Influenza - Type B,1.036107035
S12000036,316500,673500,1,37,4.615682,0,0.012871,0,0.003096,0,0.012104,9.59E-04,0.018027,0.003586,0.137107,0.00163,0.062298,0.018616,0.395881,0.026611,0.278593,0.007061,0.00599,0.103281,0.129715,2.533822,0.796142,0.068293,Female,45-64 years,Mycoplasma pneumoniae,0.259026759
S12000036,317500,673500,1,37,4.731211,0,0.010677,0,0.005121,0,0.014344,0.00645,0.022668,0.004929,0.163794,0.002113,0.068382,0.00424,0.483225,0.01349,0.319947,0.001904,0.008452,0.002639,0.143128,2.533822,0.856193,0.065694,Female,45-64 years,Parainfluenza virus,0.259026759
